idVehiculo;deposito;tipoVehiculo;motivo;turno;grua;fechaEntrada;tipoVia;via;numero;cp
PI20190625130139;PASEO IMPERIAL;3;6;1;S335;25/06/2019 13:00;CALLE;ALEJANDRO MORAN;54;28025
RE20190625130224;EL RECUERDO;3;9;1;S300;25/06/2019 13:01;CALLE;DULCINEA;19;28020
RE20190625130334;EL RECUERDO;3;44;1;S301;25/06/2019 13:02;CALLE;ARCOS DE JALON;0;28037
VC20190625132237;VICALVARO;3;37;1;S344;25/06/2019 13:20;CALLE;LOZANO;2;28053
ES20190625132230;ESCUADRON;3;14;1;S339;25/06/2019 13:21;CALLE;RAMON PEREZ DE AYALA;112;28038
PI20190625135436;PASEO IMPERIAL;3;7;1;S333;25/06/2019 13:40;CALLE;JACINTO VERDAGUER;22;28019
PI20190625135125;PASEO IMPERIAL;3;7;1;S325;25/06/2019 13:48;CALLE;SANTA ISABEL;47;28012
ES20190625134912;ESCUADRON;3;7;1;S321;25/06/2019 13:48;CALLE;JACINTO VERDAGUER;22;28019
ES20190625135108;ESCUADRON;3;49;1;S338;25/06/2019 13:50;PASEO;SANTA MARIA DE LA CABEZA;SN;28026
ES20190625135357;ESCUADRON;3;14;1;S343;25/06/2019 13:53;CALLE;RAMON PEREZ DE AYALA;SN;28038
CO20190625140855;COLON;3;1;1;S348;25/06/2019 14:00;CALLE;SAN CIPRIANO;0;28028
CO20190625140408;COLON;3;3;1;S352;25/06/2019 14:02;CALLE;COVARRUBIAS;25;28010
RE20190625140928;EL RECUERDO;3;46;1;S309;25/06/2019 14:08;CALLE;VIRGEN DEL CORO;14;28027
RE20190625140929;EL RECUERDO;3;6;1;S307;25/06/2019 14:08;CALLE;EZEQUIEL SOLANA;5;28017
RE20190625141154;EL RECUERDO;3;33;1;S315;25/06/2019 14:11;CALLE;GENERAL PARDIÑAS;116;28006
PI20190625141402;PASEO IMPERIAL;6;24;1;S332;25/06/2019 14:11;CALLE;MADERA;19;28004
CO20190625141312;COLON;3;33;1;S358;25/06/2019 14:11;CALLE;GRAL PARDIÑAS;103;28006
RE20190625141905;EL RECUERDO;1;14;1;S284;25/06/2019 14:17;CALLE;SEPULVEDA;7;28011
RE20190625141839;EL RECUERDO;1;7;1;S284;25/06/2019 14:17;CALLE;GRAN VIA;40;0
RE20190625142457;EL RECUERDO;3;33;1;S317;25/06/2019 14:24;CALLE;GENERAL PARDIÑAS;103;28006
PI20190625164330;PASEO IMPERIAL;3;46;2;S323;25/06/2019 16:42;CALLE;DOCTOR TOLOSA LATOUR;1;28026
PI20190625165034;PASEO IMPERIAL;3;46;2;S338;25/06/2019 16:49;CALLE;DOCTOR TOLOSA LATOUR;0;28026
PI20190625165220;PASEO IMPERIAL;3;46;2;S337;25/06/2019 16:51;CALLE;DOCTOR TOLOSA LATOUR;1;28041
PI20190625165706;PASEO IMPERIAL;3;46;2;S330;25/06/2019 16:54;CALLE;DOCTOR TOLOSA LA TOUR;0;28041
RE20190625170435;EL RECUERDO;3;19;2;S305;25/06/2019 17:02;CALLE;TORRECILLA PUERTO;3;28043
VC20190625170702;VICALVARO;3;21;2;S364;25/06/2019 17:03;CALLE;JUPITER;20;28042
CO20190625171009;COLON;3;11;2;S348;25/06/2019 17:05;CALLE;GARCIA PAREDES;36;28010
ES20190625172318;ESCUADRON;3;14;2;S367;25/06/2019 17:19;CALLE;TUDESCOS;2;28004
CO20190625172724;COLON;4;11;2;S365;25/06/2019 17:20;CALLE;GARCIA DE PAREDES;0;28010
VC20190625175208;VICALVARO;4;14;2;S349;25/06/2019 17:49;CALLE;TOSCANA;156;28032
M220190625175332;MEDIODIA 2;1;18;2;S322;25/06/2019 17:52;CALLE;BESOLLA;0;28025
ES20190625175606;ESCUADRON;3;9;2;S323;25/06/2019 17:54;AVENIDA;DE MANZANARES;222;28019
RE20190625180627;EL RECUERDO;3;8;2;S308;25/06/2019 18:04;CALLE;DOCTOR JUAN PEDRO MORENO GONZALEZ;0;
RE20190625180748;EL RECUERDO;3;8;2;S307;25/06/2019 18:05;CALLE;DOCTOR JUAN PEDRO MORENO GONZALEZ;1;
VC20190625181156;VICALVARO;3;20;2;S334;25/06/2019 18:08;CAMINO;PERALES;SN;28041
PI20190625182127;PASEO IMPERIAL;3;8;2;S331;25/06/2019 18:19;CALLE;ANTONIA CALAS;15;28053
PI20190625182405;PASEO IMPERIAL;3;7;2;S340;25/06/2019 18:22;CALLE;MARQUES DE JURA REAL;9;28019
ES20190625182723;ESCUADRON;3;7;2;S339;25/06/2019 18:25;CALLE;MARQUES DE JURA REAL;9;28019
PI20190625182840;PASEO IMPERIAL;3;8;2;S326;25/06/2019 18:27;CALLE;ANTONIA CALAS;15;28053
ES20190625183641;ESCUADRON;4;14;2;S337;25/06/2019 18:35;CALLE;CULLERA;0;28047
ES20190625184027;ESCUADRON;3;14;2;S341;25/06/2019 18:38;CALLE;MIRABEL;34;28044
VC20190625184305;VICALVARO;3;14;2;S343;25/06/2019 18:41;PASO;LA CASTELLANA;.;28046
RE20190625185042;EL RECUERDO;3;7;2;S305;25/06/2019 18:47;CARRETERA;CARRETERA DEL CEMENTERIO NUEVO (BARAJAS);1;
RE20190625185748;EL RECUERDO;3;7;2;S317;25/06/2019 18:54;CARRETERA;CEMENTERIO NUEVO;SN;28042
VC20190625190259;VICALVARO;3;14;2;S352;25/06/2019 19:00;CALLE;CRISTO DEL CAMINO;1;
RE20190625190910;EL RECUERDO;3;7;2;S316;25/06/2019 19:07;CARRETERA;CEMENTERIO NUEVO;1;28042
RE20190625191631;EL RECUERDO;3;7;2;S315;25/06/2019 19:14;CARRETERA;CEMENTERIO NUEVO;SN;28042
VC20190625192349;VICALVARO;3;14;2;S338;25/06/2019 19:22;POBLADO;CAÑADA REAL GALIANA;0;28050
RE20190625194105;EL RECUERDO;1;7;2;S284;25/06/2019 19:38;ACCESO;PARKIN ESTACION ATOCHA;SN;0
RE20190625194827;EL RECUERDO;1;8;2;S284;25/06/2019 19:46;CALLE;SANTA FELICIANA;1;28010
VC20190625195208;VICALVARO;3;20;2;S365;25/06/2019 19:48;CAMINO;MALECON;SN;28051
VC20190625195930;VICALVARO;3;37;2;S322;25/06/2019 19:55;CARRETERA;VALDEMINGÓMEZ;1;28051
VC20190625200616;VICALVARO;3;7;2;S358;25/06/2019 20:04;CARRETERA;CEMENTERIO NUEVO;1;28042
CO20190625201051;COLON;3;1;2;S353;25/06/2019 20:05;CALLE;BULEVAR INDALECIO PRIETO;14;28017
VC20190625201427;VICALVARO;3;7;2;S307;25/06/2019 20:12;CARRETERA;CEMENTERIO NUEVO;1;28042
PI20190625201422;PASEO IMPERIAL;3;6;2;S335;25/06/2019 20:13;CALLE;VERDAD;29;28019
VC20190625201747;VICALVARO;3;7;2;S308;25/06/2019 20:15;CARRETERA;CEMENTERIO NUEVO;1;28042
VC20190625202057;VICALVARO;3;14;2;S305;25/06/2019 20:17;CALLE;SAN ROMUALDO;12;28037
CO20190625202653;COLON;3;44;2;S355;25/06/2019 20:24;CALLE;USIACURI;2;28033
VC20190625203933;VICALVARO;3;7;2;S348;25/06/2019 20:35;CARRETERA;CEMENTERIO NUEVO;1;28042
VC20190625204550;VICALVARO;3;7;2;S349;25/06/2019 20:43;CARRETERA;CEMENTERIO NUEVO;1;28042
ES20190625204947;ESCUADRON;3;14;2;S341;25/06/2019 20:48;AVENIDA;NUESTRA SEÑORA DE FATIMA;24;
VC20190625205106;VICALVARO;3;7;2;S367;25/06/2019 20:49;CARRETERA;CEMENTERIO NUEVO;0;28042
VC20190625205922;VICALVARO;3;20;2;S339;25/06/2019 20:56;CALLE;INDALECIO FERNANDEZ;SN;28041
VC20190625211116;VICALVARO;3;4;2;S370;25/06/2019 21:09;CARRETERA;CEMENTERIO NUEVO;SN;28042
ES20190625211943;ESCUADRON;3;14;2;S324;25/06/2019 21:17;CALLE;DEL MORENO;1;28025
ES20190625212032;ESCUADRON;3;14;2;S334;25/06/2019 21:19;CALLE;MORENO;1;28025
VC20190625212346;VICALVARO;3;14;2;S315;25/06/2019 21:21;CALLE;MONOVAR;11;28033
VC20190625212934;VICALVARO;3;39;2;S317;25/06/2019 21:28;CALLE;AHUMAOS;27;28052
RE20190625213737;EL RECUERDO;1;44;2;S284;25/06/2019 21:36;PASEO;CASTELLANA;107;28040
PI20190625214117;PASEO IMPERIAL;3;14;2;S325;25/06/2019 21:40;CALLE;ANCIU;0;28025
VC20190625215117;VICALVARO;4;14;2;S330;25/06/2019 21:48;CARRETERA;VALDEMINGÓMEZ;1;28051
RE20190625220638;EL RECUERDO;3;5;2;S308;25/06/2019 22:05;CALLE;JAZMIN;40;28033
RE20190625220943;EL RECUERDO;3;22;2;S340;25/06/2019 22:06;AVENIDA;DE LAS SUERTES;SN;28000
ES20190625222546;ESCUADRON;1;14;3;S355;25/06/2019 22:20;CALLE;ARMADA ESPAÑOLA;0;
ES20190625223646;ESCUADRON;3;13;3;S366;25/06/2019 22:30;PASEO;MORET;3;28008
CO20190625230030;COLON;3;3;3;S353;25/06/2019 22:50;PASEO;ESPERANZA;51;28005
ES20190625235129;ESCUADRON;3;13;3;S365;25/06/2019 23:45;CALLE;ISABELITA USERA;0;28026
CO20190625235619;COLON;3;46;3;S355;25/06/2019 23:50;CALLE;LAGUNA DALGA;0;28021
CO20190626000830;COLON;3;6;3;S304;26/06/2019 0:00;CALLE;VILLACARRILLO;1;28053
ES20190626001401;ESCUADRON;1;16;3;S368;26/06/2019 0:00;CALLE;ODONELL;1;28009
CO20190626000243;COLON;3;46;3;S352;26/06/2019 0:01;CALLE;LAGUNA DALGA;0;28021
ES20190626001918;ESCUADRON;3;14;3;S364;26/06/2019 0:15;CALLE;SAN DALMACIO;2;28021
CO20190626003515;COLON;3;33;3;S351;26/06/2019 0:30;CALLE;ALCALA;0;28022
CO20190626003436;COLON;3;44;3;S353;26/06/2019 0:33;CALLE;JUAN SALAS;3;28026
VC20190626005211;VICALVARO;3;20;3;S320;26/06/2019 0:50;CALLE;ZAZUAR;15;0
ES20190626022029;ESCUADRON;3;37;3;S360;26/06/2019 2:15;CALLE;JESUS DEL FRESNO;4;28019
CO20190626022315;COLON;3;19;3;S364;26/06/2019 2:22;CALLE;VILLA DE PONS;6;28033
ES20190626023345;ESCUADRON;1;24;3;S357;26/06/2019 2:25;CALLE;ISLA DE TABARCA;1;28035
ES20190626023526;ESCUADRON;1;24;3;S367;26/06/2019 2:30;CALLE;ISLA DE TABARCA;1;28035
VC20190626024401;VICALVARO;1;20;3;S365;26/06/2019 2:40;CARRETERA;VALDEMINGÓMEZ;1;28051
ES20190626035326;ESCUADRON;1;14;3;S352;26/06/2019 3:51;CALLE;SIERRA SALVADA;0;28038
ES20190626052527;ESCUADRON;3;13;3;S351;26/06/2019 5:05;CALLE;JOSE SILVA;16;28043
CO20190626053431;COLON;1;14;3;S349;26/06/2019 5:25;CALLE;GRAN VIA;27;28013
ES20190626054633;ESCUADRON;3;13;3;S304;26/06/2019 5:30;CALLE;DOLORES BARRANCO;71;28026
CO20190626060355;COLON;3;21;3;S370;26/06/2019 6:00;CALLE;ANGEL SANZ BRIZ;0;
ES20190626061515;ESCUADRON;4;13;3;S320;26/06/2019 6:09;AVENIDA;ALBUFERA;40;
CO20190626070546;COLON;3;42;1;S366;26/06/2019 7:04;CALLE;COVARRUBIAS;33;0
CO20190626072212;COLON;3;42;1;S368;26/06/2019 7:19;CALLE;COVARRUBIAS;40;0
ES20190626080523;ESCUADRON;3;13;1;S365;26/06/2019 8:02;CALLE;CLAUDIO COELLO;SN;28006
PI20190626083823;PASEO IMPERIAL;3;46;1;S336;26/06/2019 8:37;AVENIDA;GREGORIO DEL AMO;2;28040
PI20190626090841;PASEO IMPERIAL;3;46;1;S333;26/06/2019 9:00;CALLE;MAGALLANES;1;28015
PI20190626092458;PASEO IMPERIAL;3;46;1;S344;26/06/2019 9:00;CALLE;ADEMUZ;9;28025
CO20190626091757;COLON;3;9;1;S326;26/06/2019 9:05;CALLE;ALCALDE SAINZ BARAND;SN;28009
M220190626091106;MEDIODIA 2;4;14;1;S345;26/06/2019 9:08;CALLE;ALEJANDRO MORAN;56;0
PI20190626095411;PASEO IMPERIAL;3;46;1;S325;26/06/2019 9:40;CALLE;CENTENO;10;28026
PI20190626095636;PASEO IMPERIAL;3;3;1;S328;26/06/2019 9:50;CALLE;GALIANA;5;28011
CO20190626095558;COLON;3;31;1;S348;26/06/2019 9:51;CALLE;DESENGAÑO;4;28015
ES20190626100114;ESCUADRON;3;14;1;S305;26/06/2019 10:00;AUTOVIA;M30;;
RE20190626101039;EL RECUERDO;3;7;1;S315;26/06/2019 10:08;CALLE;ETRURIA;30;0
ES20190626101835;ESCUADRON;4;14;1;S353;26/06/2019 10:17;CALLE;EUTERPE;SN;28022
ES20190626102257;ESCUADRON;1;13;1;S284;26/06/2019 10:22;CALLE;CARRETAS;3;28012
ES20190626102403;ESCUADRON;1;16;1;S284;26/06/2019 10:23;CALLE;NUESTRA SEÑORA DE VALVERDE;SN;28034
PI20190626102600;PASEO IMPERIAL;3;46;1;S339;26/06/2019 10:24;CALLE;CENTENO;10;28026
CO20190626104557;COLON;3;44;1;S351;26/06/2019 10:25;CALLE;CAMINO VINATEROS;30;28030
PI20190626103738;PASEO IMPERIAL;3;3;1;S345;26/06/2019 10:30;CALLE;TUCAN;25;28025
CO20190626103427;COLON;4;5;1;S352;26/06/2019 10:30;CALLE;LUIS MARIN;9;28038
M220190626103217;MEDIODIA 2;3;14;1;S319;26/06/2019 10:30;AVENIDA;DE LAS AGUILAS;42;28044
ES20190626103414;ESCUADRON;3;14;1;S332;26/06/2019 10:33;CALLE;ANTONIO MACHADO;8;28035
ES20190626104910;ESCUADRON;3;14;1;S316;26/06/2019 10:48;CALLE;ARMADA ESPAÑOLA;SN;
CO20190626110800;COLON;3;7;1;S358;26/06/2019 11:00;CALLE;FERRER DEL RIO;14;0
RE20190626110405;EL RECUERDO;3;30;1;S313;26/06/2019 11:02;CALLE;MANUEL ALONSO;0;0
RE20190626110501;EL RECUERDO;3;30;1;S312;26/06/2019 11:04;CALLE;MANUEL ALONSO;1;0
M220190626110933;MEDIODIA 2;4;14;1;S334;26/06/2019 11:05;CALLE;VILLAJOYOSA;0;28041
ES20190626110849;ESCUADRON;4;14;1;S364;26/06/2019 11:08;CALLE;LAGUNA NEGRA;SN;28030
ES20190626111110;ESCUADRON;3;7;1;S333;26/06/2019 11:10;CALLE;DOCTOR SEVERO OCHOA;SN;28040
PI20190626112509;PASEO IMPERIAL;3;3;1;S328;26/06/2019 11:20;CALLE;GENERAL RICARDOS;98;28019
CO20190626113039;COLON;3;6;1;S348;26/06/2019 11:26;CALLE;ANTONIO MAURA;1;0
ES20190626113455;ESCUADRON;4;14;1;S337;26/06/2019 11:34;CALLE;NUESTRA SEÑORA DE LA LUZ;50;28025
CO20190626114115;COLON;3;7;1;S365;26/06/2019 11:35;CALLE;MINERVA;89;28032
CO20190626113933;COLON;3;7;1;S317;26/06/2019 11:38;CALLE;FERRER DEL RIO;14;0
PI20190626114545;PASEO IMPERIAL;3;24;1;S338;26/06/2019 11:44;VIA;CARPETANA;;
PI20190626120846;PASEO IMPERIAL;3;46;1;S336;26/06/2019 11:55;CALLE;ARQUITECTO LOPEZ OTERO;1;28040
M220190626120116;MEDIODIA 2;3;14;1;S344;26/06/2019 11:59;CALLE;TINTAS;0;28025
M220190626120312;MEDIODIA 2;3;8;1;S370;26/06/2019 12:01;CALLE;DOCTOR RAMÓN CASTROVIEJO;0;28035
VC20190626120547;VICALVARO;1;16;1;S366;26/06/2019 12:04;CALLE;CARRANZA;7;28004
PI20190626124432;PASEO IMPERIAL;3;4;1;S333;26/06/2019 12:20;TRAVESIA;ANTONIO DE NEBRIJA;;0
CO20190626123506;COLON;3;3;1;S326;26/06/2019 12:33;CALLE;MENORCA;44;28230
CO20190626130726;COLON;3;44;1;S326;26/06/2019 13:05;CALLE;MORETO;1;28014
ES20190626133109;ESCUADRON;1;14;1;S284;26/06/2019 13:30;CALLE;JOAQUIN MARTINEZ BORREGUERO;;28019
ES20190626133208;ESCUADRON;3;14;1;S332;26/06/2019 13:31;CALLE;ARTAJONA;1;28039
ES20190626133418;ESCUADRON;1;14;1;S284;26/06/2019 13:32;CALLE;JOAQUIN MARTINEZ BORREGUERO;16;28019
ES20190626133621;ESCUADRON;1;14;1;S284;26/06/2019 13:35;CALLE;JOAQUIN MARTINEZ BORREGUERO;;28019
RE20190626133828;EL RECUERDO;3;8;1;S309;26/06/2019 13:36;CALLE;OFELIA NIETO;63;28039
ES20190626133808;ESCUADRON;1;14;1;S284;26/06/2019 13:37;CALLE;JOAQUIN MARTINEZ BORREGUERO;16;28019
ES20190626134147;ESCUADRON;1;14;1;S284;26/06/2019 13:40;CALLE;JOAQUIN MARTINEZ BORREGUERO;16;28019
ES20190626134330;ESCUADRON;1;14;1;S284;26/06/2019 13:42;CALLE;JOAQUIN MARTINEZ BORREGUERO;16;28019
VC20190626134859;VICALVARO;3;16;1;S305;26/06/2019 13:47;CALLE;VELAZQUEZ;75;28006
ES20190626135304;ESCUADRON;3;14;1;S319;26/06/2019 13:52;CALLE;MARQUES DE VALDEIGLESIAS;6;28004
CO20190626135905;COLON;7;8;1;S358;26/06/2019 13:55;CALLE;GRAN VIA;32;28013
PI20190626140849;PASEO IMPERIAL;3;9;1;S327;26/06/2019 14:00;CALLE;MENDIVIL;;0
RE20190626140423;EL RECUERDO;3;33;1;S308;26/06/2019 14:02;CALLE;MORALZARZAL;61;28034
ES20190626141143;ESCUADRON;3;6;1;S324;26/06/2019 14:10;CAMINO;HORMIGUERAS;141;28031
RE20190626141745;EL RECUERDO;3;28;1;S317;26/06/2019 14:16;AVENIDA;DE MADROÑOS;15;
PI20190626143758;PASEO IMPERIAL;3;14;1;S330;26/06/2019 14:30;CALLE;LUIS I;155;28031
VC20190626144110;VICALVARO;4;14;1;S202;26/06/2019 14:38;GLORIETA;BILBAO;1;28004
ES20190626151022;ESCUADRON;1;14;2;S353;26/06/2019 15:08;CALLE;ALCALA;0;28028
PI20190626163937;PASEO IMPERIAL;3;46;2;S323;26/06/2019 16:38;CALLE;DOCTOR TOLOSA LA TOUR;1;28041
PI20190626164206;PASEO IMPERIAL;3;44;2;S331;26/06/2019 16:41;AVENIDA;MANZANARES;0;28019
PI20190626165400;PASEO IMPERIAL;3;44;2;S344;26/06/2019 16:52;CALLE;ESPINAR;0;28047
VC20190626171315;VICALVARO;1;16;2;S284;26/06/2019 17:11;CALLE;GRAN VIA DE HORTALEZA;.;28043
RE20190626172847;EL RECUERDO;4;14;2;S316;26/06/2019 17:26;AVENIDA;ALBERTO ALCOCER;29;28036
PI20190626175238;PASEO IMPERIAL;3;46;2;S323;26/06/2019 17:51;CALLE;ANTONIO LOPEZ;249;28026
M220190626175702;MEDIODIA 2;3;14;2;S341;26/06/2019 17:54;CALLE;TURISMUNDO;1;28011
VC20190626181420;VICALVARO;4;14;2;S324;26/06/2019 18:13;CALLE;ALBERCA DE ZANCARA;7;28025
ES20190626181846;ESCUADRON;3;14;2;S327;26/06/2019 18:15;AVENIDA;RAFAELA YBARRA;39;28026
M220190626182626;MEDIODIA 2;4;14;2;S334;26/06/2019 18:20;CALLE;PEDRO MARTINEZ;1;28019
RE20190626182426;EL RECUERDO;3;44;2;S312;26/06/2019 18:22;CALLE;AGASTIA;11;28027
VC20190626210328;VICALVARO;3;20;2;S337;26/06/2019 18:25;CALLE;ANGELILLO;11;28018
PI20190626183123;PASEO IMPERIAL;3;7;2;S322;26/06/2019 18:30;AVENIDA;PABLO NERUDA;91;28038
ES20190626183255;ESCUADRON;3;49;2;S338;26/06/2019 18:31;CALLE;BRUNO ABUNDEZ;0;28031
M220190626183345;MEDIODIA 2;3;14;2;S325;26/06/2019 18:32;RONDA;DEL SUR;0;28053
M220190626183535;MEDIODIA 2;3;14;2;S335;26/06/2019 18:35;CALLE;MOCHUELO;;28000
ES20190626185402;ESCUADRON;4;14;2;S340;26/06/2019 18:51;CALLE;DE LA COLEGIATA;0;28012
ES20190626185801;ESCUADRON;3;44;2;S326;26/06/2019 18:55;CALLE;MARINA VEGA;60;0
PI20190626185835;PASEO IMPERIAL;3;8;2;S331;26/06/2019 18:56;CALLE;CAMINO DE PERALES;0;28041
PI20190626190238;PASEO IMPERIAL;3;8;2;S330;26/06/2019 19:01;CALLE;CAMINO DE PERALES;0;28041
CO20190626192740;COLON;3;6;2;S348;26/06/2019 19:24;CALLE;DON RAMON DE LA CRUZ;17;28006
ES20190626192819;ESCUADRON;3;14;2;S344;26/06/2019 19:26;ACCES;LA  CELSA;0;
CO20190626194554;COLON;3;6;2;S353;26/06/2019 19:44;CALLE;SOTOMAYOR;5;28003
PI20190626204521;PASEO IMPERIAL;3;5;2;S335;26/06/2019 20:42;CALLE;OCAÑA;114;28047
ES20190626204503;ESCUADRON;3;14;2;S324;26/06/2019 20:43;CALLE;MORENO;1;28025
ES20190626213045;ESCUADRON;3;14;2;S367;26/06/2019 21:29;CALLE;ALCALDE SAINZ DE BARANDA;84;28007
ES20190626213226;ESCUADRON;4;7;2;S337;26/06/2019 21:30;CALLE;MAMERTO LOPEZ;21;28026
VC20190626213443;VICALVARO;4;14;2;S322;26/06/2019 21:32;CALLE;DE DOÑA MENCIA;.;28011
VC20190626213413;VICALVARO;3;14;2;S326;26/06/2019 21:33;CALLE;LAIN CALVO;0;28011
RE20190626214113;EL RECUERDO;1;14;2;S284;26/06/2019 21:39;CALLE;VIRGEN DEL PORTILLO;53;28027
CO20190626215427;COLON;3;14;2;S370;26/06/2019 21:53;GLORIETA;MENDEZ ALVARO;0;0
CO20190626215501;COLON;3;12;2;S358;26/06/2019 21:55;CALLE;SAN BERNARDO;15;28013
CO20190626221214;COLON;3;14;2;S357;26/06/2019 22:10;PASEO;MORET;0;28008
CO20190626224328;COLON;3;3;3;S366;26/06/2019 22:36;PASEO;ESPERANZA;51;28005
ES20190626225024;ESCUADRON;3;14;3;S368;26/06/2019 22:48;CALLE;DOCTOR TOLOSA LA TOUR;0;28041
ES20190626230241;ESCUADRON;3;20;3;S355;26/06/2019 23:00;CALLE;TORTOSA;4;28045
ES20190626232510;ESCUADRON;3;14;3;S353;26/06/2019 23:20;CALLE;ISABEL COLBRAND;;0
ES20190626232822;ESCUADRON;3;20;3;S365;26/06/2019 23:26;AVENIDA;LOGROÑO;1;28042
ES20190626233527;ESCUADRON;3;20;3;S364;26/06/2019 23:30;AVENIDA;MONFORTE DE LEMOS;7;28029
CO20190627000413;COLON;3;8;3;S304;27/06/2019 0:00;AVENIDA;DE PABLO IGLESIAS;;28039
CO20190627000418;COLON;3;7;3;S348;27/06/2019 0:03;CALLE;PRIMITIVA GAÑAN;0;28026
CO20190627001424;COLON;3;44;3;S366;27/06/2019 0:13;CALLE;LUIS DE SALAZAR;12;28002
ES20190627010842;ESCUADRON;4;14;3;S357;27/06/2019 1:00;CALLE;VILLABLANCA;47;28032
ES20190627010250;ESCUADRON;3;13;3;S319;27/06/2019 1:00;CARRETERA;DE LA FORTUNA;33;0
VC20190627014246;VICALVARO;3;16;3;S352;27/06/2019 1:00;CARRETERA;DE LA FORTUNA;33;0
VC20190627013148;VICALVARO;1;20;3;S360;27/06/2019 1:29;CALLE;SIERRA DE GUADALUPE;0;28031
CO20190627014606;COLON;3;7;3;S365;27/06/2019 1:45;CALLE;SIERRA DE LA ESTRELLA;29;28053
CO20190627021937;COLON;3;42;3;S355;27/06/2019 2:10;CALLE;DOCTOR TOLOSA LATOUR;17;28041
CO20190627030506;COLON;3;46;3;S358;27/06/2019 3:00;RONDA;SEGOVIA;47;28005
PI20190627081616;PASEO IMPERIAL;3;3;1;S326;27/06/2019 8:10;CALLE;MARQUES DE JURA REAL;14;28019
CO20190627083333;COLON;3;7;1;S370;27/06/2019 8:30;AVENIDA;VIA LUSITANA;12;28025
CO20190627085328;COLON;3;7;1;S368;27/06/2019 8:47;CALLE;VIA LUSITANA;0;28054
PI20190627091334;PASEO IMPERIAL;3;7;1;S335;27/06/2019 8:55;PASEO;GIGANTES Y CABEZUDOS;64;28041
PI20190627090711;PASEO IMPERIAL;3;2;1;S330;27/06/2019 9:00;AVENIDA;SENECA;;28040
PI20190627091759;PASEO IMPERIAL;3;7;1;S345;27/06/2019 9:05;AVENIDA;SENECA;;28040
PI20190627091533;PASEO IMPERIAL;3;7;1;S334;27/06/2019 9:05;CALLE;GIGANTES Y CABEZUDOS;56;0
PI20190627093158;PASEO IMPERIAL;3;7;1;S340;27/06/2019 9:17;CALLE;BURJASOT;30;28021
PI20190627093428;PASEO IMPERIAL;3;5;1;S336;27/06/2019 9:33;CALLE;SANCHEZ PRECIADO;36;28039
RE20190627094118;EL RECUERDO;3;19;1;S313;27/06/2019 9:39;CALLE;TORRECILLA DEL PUERTO;5;28043
ES20190627094704;ESCUADRON;3;5;1;S326;27/06/2019 9:46;CALLE;JUAN TORNERO;66;28011
CO20190627101252;COLON;3;33;1;S358;27/06/2019 9:46;CALLE;MONTE ESQUIZA;7;28000
ES20190627094943;ESCUADRON;4;30;1;S332;27/06/2019 9:48;CALLE;DOCTOR GOMEZ ULLA;SN;28028
CO20190627101618;COLON;1;8;1;S360;27/06/2019 10:13;CALLE;MIGUEL MOYA;6;28004
CO20190627102142;COLON;3;7;1;S352;27/06/2019 10:17;CALLE;ARGENSOLA;0;28004
CO20190627102644;COLON;3;31;1;S367;27/06/2019 10:21;CALLE;CARACAS;1;28010
M220190627102853;MEDIODIA 2;3;14;1;S319;27/06/2019 10:25;CALLE;ALEJANDRO MORAN;54;0
CO20190627110340;COLON;4;7;1;S347;27/06/2019 10:40;PANTA;CONDE VALLE SUCHIL;9;28015
ES20190627104905;ESCUADRON;3;14;1;S323;27/06/2019 10:47;CALLE;ALEJANDRO MORAN;61;28025
ES20190627105205;ESCUADRON;4;14;1;S344;27/06/2019 10:50;ACCESO;HOSPITAL 12 DE OCTUBRE;;
CO20190627111128;COLON;3;46;1;S366;27/06/2019 10:55;CALLE;ANTONIO PIRALA;23;28028
CO20190627111119;COLON;3;31;1;S351;27/06/2019 11:04;CALLE;ARGENSOLA;23;28004
PI20190627111128;PASEO IMPERIAL;3;7;1;S327;27/06/2019 11:09;CALLE;LENGUAS;3;28021
PI20190627111320;PASEO IMPERIAL;3;31;1;S338;27/06/2019 11:10;CALLE;LENGUAS;3;28021
CO20190627111627;COLON;3;3;1;S370;27/06/2019 11:11;CALLE;ATOCHA;8;28012
ES20190627111235;ESCUADRON;3;7;1;S324;27/06/2019 11:11;CALLE;ALEGRIA;34;28025
PI20190627112035;PASEO IMPERIAL;3;7;1;S345;27/06/2019 11:15;AVENIDA;JUAN DE HERRERA;;0
RE20190627112258;EL RECUERDO;1;8;1;S284;27/06/2019 11:20;CALLE;MESONEROS ROMANOS;13;0
RE20190627112755;EL RECUERDO;7;7;1;S284;27/06/2019 11:25;CALLE;GRAN VIA;46;0
RE20190627112737;EL RECUERDO;3;31;1;S312;27/06/2019 11:26;CALLE;ISLA DE AROSA;19;28034
RE20190627112941;EL RECUERDO;3;5;1;S316;27/06/2019 11:28;CALLE;ANDORRA;63;28043
RE20190627113105;EL RECUERDO;7;7;1;S284;27/06/2019 11:29;CALLE;GRAN VIA;71;0
PI20190627113649;PASEO IMPERIAL;3;7;1;S330;27/06/2019 11:30;AVENIDA;JUAN DE HERRERA;;0
RE20190627113233;EL RECUERDO;7;7;1;S284;27/06/2019 11:31;CALLE;GRAN VIA;34;28013
PI20190627113900;PASEO IMPERIAL;3;7;1;S326;27/06/2019 11:35;CALLE;ALBERTO BOSCH;16;28014
VC20190627113717;VICALVARO;1;20;1;S360;27/06/2019 11:35;CALLE;RIO COLORADO;0;28038
